peasants_fasci,sp3m1893_n30,cl1_stn_sp1893_n30,predr_peas_fasci,ruralcentre1861,Rural_rent,Urban_rent,agricola_rel,seminatoritot_rel,sulfurproduction1868_70,Citrus_groves,Olives_groves,Vineyards,Mafia1885,Mafia1900,lnpop1861,lnsurface,centreheight,maxheight,slope2,pa_pdist1856,port2_pdist1856,roads1799,ave_temp,sp3m_ave_n30,var_sp3m_n30,distretto1853,provincia1853
1,0.2842317819595337,3,0,0,5.991875648498535,0,0.9996047019958496,0.6661329865455627,0,6.394960219040513e-4,0.12248270958662033,0.05862255021929741,1,2,7.493317127227783,7.57685661315918,513,656,228,56,56,0,15.5,172.73095703125,0.19394628703594208,bivona,girgenti
1,0.256329208612442,3,0,1,9.381721496582031,0.6312879323959351,0.998290479183197,0.7712536454200745,0,7.616552757099271e-4,0.013929302804172039,0.04131055995821953,0,3,8.77012825012207,9.348352432250977,230,434,217,62,62,1,17.200000762939453,149.2796173095703,0.24089092016220093,bivona,girgenti
1,0.2369890809059143,2,0,0,3.5245914459228516,0.5583507418632507,0.9971877932548523,0.7468459606170654,0,0.002151874592527747,0.007398881483823061,0.024256696924567223,1,1,7.74543571472168,8.287741661071777,416,636,218,60,60,0,15.899999618530273,131.42062377929688,0.14471229910850525,bivona,girgenti
0,0.20252838730812073,26,0,0,4.318336486816406,1.8368440866470337,0.8967834711074829,0.5642259120941162,0,0.0020042413379997015,0.03703450411558151,0.03968503326177597,1,2,8.072467803955078,7.750943183898926,630,1579,644.5,52,52,0,14.100000381469727,158.4962921142578,0.27024441957473755,bivona,girgenti
1,0.2842317819595337,3,0,1,4.235295295715332,0.7181130647659302,0.9695531129837036,0.6117720007896423,0,0.0025434233248233795,0.019181063398718834,0.04900062084197998,2,2,8.574895858764648,9.069084167480469,732,1315,579,45,45,0,14.199999809265137,198.07777404785156,0.14105604588985443,bivona,girgenti
1,0.2842317819595337,3,0,0,5.724808692932129,2.324815034866333,0.9996631145477295,0.7239692807197571,0,0.005110661033540964,0.09312033653259277,0.06764644384384155,1,2,7.788626194000244,7.217717170715332,350,390,145,54,54,0,16.700000762939453,175.9407958984375,0.19212226569652557,bivona,girgenti
1,0.21694843471050262,26,0,1,4.138381004333496,1.0477001667022705,0.9999148845672607,0.9859969019889832,66.4000015258789,2.0788665278814733e-4,0,0.013346126303076744,0,3,9.253399848937988,9.084807395935059,400,652,226,72,48,0,15.950000762939453,117.42750549316406,0.15954026579856873,girgenti,girgenti
0,0.21093933284282684,24,0,0,4.463377475738525,0,0.9998982548713684,0.7823175191879272,0,9.821661515161395e-4,0.004997102078050375,0.01701204665005207,3,NA,6.972606182098389,7.364465713500977,340,564,209.5,84,29,0,16.100000381469727,115.3665542602539,0.16883207857608795,girgenti,girgenti
1,0.30410367250442505,5,0,1,5.207729816436768,0.8749879598617554,0.9992541074752808,0.7006586790084839,21.200000762939453,0.0016513211885467172,0.01254566852003336,0.08365783840417862,1,3,8.669227600097656,8.164546966552734,316,372,166,89,35,0,16.100000381469727,105.55609893798828,0.17969101667404175,girgenti,girgenti
1,0.3520447611808777,26,0,1,5.566925048828125,2.2400896549224854,0.9838718771934509,0.8819494247436523,0,0.0016272838693112135,0,0.059031374752521515,2,2,9.910909652709961,9.420949935913086,470,574,132,82,63,1,15.300000190734863,125.59496307373047,0.158480703830719,girgenti,girgenti
0,0.21713289618492126,26,0,0,6.138072967529297,0.9471920132637024,0.9990687370300293,0.765449047088623,0,0,0,0.06684813648462296,0,NA,7.846981048583984,7.268581390380859,470,543,36.5,77,30,1,15.399999618530273,123.40910339355469,0.15124593675136566,girgenti,girgenti
1,0.23839130997657776,25,0,1,5.529376983642578,0.9057271480560303,0.999838650226593,0.6280984282493591,33.5,0.0037501337938010693,0.010229242034256458,0.016263103112578392,0,2,8.697846412658691,8.58406925201416,220,620,310,70,57,1,17.100000381469727,125.23342895507812,0.14960794150829315,girgenti,girgenti
0,0.22118087112903595,26,0,0,3.430480480194092,0.4847743511199951,0.9999566674232483,0.9983001947402954,210,0,0,0.0016453845892101526,0,3,7.39387845993042,7.546138286590576,342,640,197.5,73,49,0,16.100000381469727,122.5065689086914,0.15336887538433075,girgenti,girgenti
0,0.22257791459560394,2,0,1,7.339107513427734,3.259553909301758,0.9944471120834351,0.8432459235191345,127,0.002425998216494918,0,0.02593253180384636,3,3,9.459463119506836,8.883295059204102,324,533,241.5,80,45,1,16.200000762939453,113.12815856933594,0.15605150163173676,girgenti,girgenti
1,0.2343885749578476,2,0,1,4.092582702636719,2.690883159637451,0.955173909664154,0.7157627940177917,25,0.0017125174636021256,0,0.03475409746170044,0,3,10.005141258239746,10.18052864074707,5,597,298.5,84,38,1,17.299999237060547,91.92823791503906,0.18039503693580627,girgenti,girgenti
0,0.21251609921455383,26,0,1,7.33458137512207,3.391401767730713,0.998365581035614,0.9634491205215454,70,0,0,0.018227428197860718,3,3,8.777555465698242,7.421838760375977,535,611,200.5,73,51,0,15.100000381469727,138.26620483398438,0.15624651312828064,girgenti,girgenti
0,0.22672294080257416,5,0,1,4.640204429626465,1.354480266571045,0.99012291431427,0.6524664163589478,1.2000000476837158,0.0011240977328270674,0.005532420706003904,0.04058760404586792,0,2,9.5862398147583,9.84255313873291,10,475,237.5,99,0,1,17.700000762939453,111.1186294555664,0.21825022995471954,girgenti,girgenti
1,0.2427365481853485,25,0,0,5.266526222229004,0,0.999690055847168,0.5113937854766846,4.5,0.00205004820600152,0.005020713899284601,0.061521802097558975,0,NA,7.39387845993042,7.885865211486816,224,427,213.5,74,54,1,17.5,117.10108184814453,0.1524900496006012,girgenti,girgenti
1,0.21642760932445526,24,0,1,6.765789031982422,1.151125431060791,0.9996451735496521,0.7456183433532715,7.699999809265137,0.004830900114029646,0.007594747934490442,0.05797407031059265,0,2,9.261983871459961,9.578150749206543,530,614,207,81,26,1,14.899999618530273,116.78076171875,0.16073225438594818,girgenti,girgenti
1,0.13508203625679016,24,0,1,4.576664447784424,2.0559232234954834,0.9996181130409241,0.6366379857063293,28.399999618530273,0.0016736566321924329,0.013930262066423893,0.0778588280081749,3,3,9.32607650756836,8.777209281921387,167,435,217.5,89,52,1,16.899999618530273,117.70625305175781,0.2486669421195984,girgenti,girgenti
1,0.20252838730812073,26,0,1,4.688003063201904,1.9341076612472534,0.998680055141449,0.8040488362312317,80,0.0010203575948253274,0,0.0620955191552639,3,3,9.270776748657227,8.35174560546875,475,721,264.5,70,53,0,15.300000190734863,158.4962921142578,0.16877180337905884,girgenti,girgenti
0,0.23090152442455292,2,0,1,6.057729721069336,3.3663578033447266,0.9996553659439087,0.9875960946083069,1.2000000476837158,0.005948165897279978,0,0.006111058872193098,0,2,8.701512336730957,7.619184970855713,423,652,226,66,46,0,16.350000381469727,107.46397399902344,0.16952548921108246,girgenti,girgenti
1,0.3596779406070709,5,0,1,5.6270246505737305,1.2138910293579102,0.9997166395187378,0.6728344559669495,3.700000047683716,0.001088094781152904,0.02669820934534073,0.05216178670525551,3,2,8.915700912475586,8.748956680297852,320,461,200.5,91,38,0,16.100000381469727,117.08067321777344,0.1672508716583252,girgenti,girgenti
1,0.19997450709342957,25,0,0,5.613158702850342,1.0292552709579468,0.9703695178031921,0.5692152976989746,0,3.8940637023188174e-4,0,0.2156020700931549,0,2,7.601402282714844,7.358564376831055,125,357,178.5,74,46,0,17.5,97.41693115234375,0.1953812539577484,girgenti,girgenti
1,0.22618164122104645,2,0,0,2.205963611602783,0.09035886824131012,0.9998454451560974,0.6314527988433838,0,2.086439199047163e-4,0.02131904847919941,0.0016943472437560558,0,1,6.912742614746094,8.727212905883789,335,652,226,60,52,0,16.799999237060547,114.3724594116211,0.16971063613891602,girgenti,girgenti
1,0.21696273982524872,25,0,1,3.598998546600342,1.1763486862182617,0.9368024468421936,0.5065657496452332,0,0.0033828357700258493,0.004333538934588432,0.05253463611006737,0,3,8.65938663482666,8.200418472290039,85,415,207.5,81,48,1,17.600000381469727,100.5667724609375,0.17873214185237885,girgenti,girgenti
1,0.2842317819595337,3,0,1,4.486114025115967,0.486417293548584,0.9996369481086731,0.4739062190055847,0,6.814099033363163e-4,0.06339068710803986,0.03475544974207878,1,3,8.728263854980469,9.41891860961914,760,952,461,56,56,0,14,198.07777404785156,0.18231430649757385,sciacca,girgenti
0,0.2842317819595337,3,0,1,6.624125003814697,1.5111699104309082,0.998991072177887,0.6509935259819031,0,0,0.037119071930646896,0.10081859678030014,0,1,9.207536697387695,9.285102844238281,119,398,199,58,58,1,17.700000762939453,141.3182373046875,0.21716901659965515,sciacca,girgenti
1,0.2842317819595337,3,0,0,2.0972793102264404,0.3919389545917511,0.9982154369354248,0.6297198534011841,0,0.001795825082808733,0.008559134788811207,0.021261395886540413,0,1,8.0070343017578125,9.12304973602295,366,570,251,51,51,0,16.200000762939453,150.75604248046875,0.20916743576526642,sciacca,girgenti
1,0.2842317819595337,3,0,1,14.677131652832031,3.332427501678467,0.9975578188896179,0.6155452132225037,0,0.008312148973345757,0.04839792102575302,0.08030438423156738,3,2,9.102977752685547,8.018576622009277,369,1179,544.5,50,50,1,16.600000381469727,157.63723754882812,0.20388807356357574,sciacca,girgenti
1,0.2842317819595337,3,0,1,4.76530647277832,1.4396464824676514,0.9995455145835876,0.5979595184326172,0,0,0.050335682928562164,0.0259102750569582,1,3,9.567455291748047,9.837696075439453,60,901,450.5,64,64,1,18.100000381469727,105.23235321044922,0.25587791204452515,sciacca,girgenti
1,0.2842317819595337,3,0,1,6.932668685913086,1.4103524684906006,0.9992074370384216,0.7882055640220642,0,0.0014318587491288781,0.040222540497779846,0.07356957346200943,0,1,8.911125183105469,8.757245063781738,465,470,190,50,50,0,16,152.2083740234375,0.20801423490047455,sciacca,girgenti
0,0.8889433145523071,35,0,0,1.896298885345459,0,0.8355593681335449,0.46526995301246643,0,0,0,0.029457492753863335,0,NA,6.943122386932373,8.005664825439453,475,1374,466,182,25,0,15.199999809265137,163.95274353027344,0.20103155076503754,castroreale,messina
0,1.0282419919967651,17,0,0,25.32908821105957,3.9706785678863525,1,0.16301657259464264,0,0.06338084489107132,0.19165238738059998,0.2653506398200989,1,1,9.915712356567383,8.538468360900879,55,1180,590,149,6,1,18.100000381469727,148.11221313476562,0.1555476039648056,castroreale,messina
0,0.6989157795906067,28,0,0,5.635240077972412,0,1,0.5959516763687134,0,0,0.01568087562918663,0.09543150663375854,0,NA,7.3987860679626465,6.816946983337402,550,802,139,144,22,0,15.300000190734863,193.03536987304688,0.20412476360797882,castroreale,messina
0,0.90921950340271,35,0,0,7.208323955535889,0,1,0.3446483016014099,0,0.018135618418455124,0.010724499821662903,0.0862264558672905,0,NA,7.843848705291748,7.471158027648926,420,1287,603.5,211,24.5,0,16.600000381469727,163.67556762695312,0.21789264678955078,castroreale,messina
0,1.0351916551589966,35,0,0,6.280869007110596,0.4764053225517273,1,0.18671618402004242,0,0.011655601672828197,0.054874859750270844,0.03743167594075203,0,1,8.929699897766113,8.947002410888672,394,1290,645,153,9,1,17.349998474121094,136.98025512695312,0.237807497382164,castroreale,messina
0,0.9459343552589417,35,0,0,14.511617660522461,0,1,0.44273823499679565,0,0.025567220523953438,0.10922073572874069,0.21372979879379272,0,0,7.5310163497924805,6.703670024871826,429,670,335,205,21.5,0,17.799999237060547,155.9374542236328,0.21458876132965088,castroreale,messina
0,0.8046295046806335,35,0,0,4.338862419128418,0.556215226650238,0.8594028353691101,0.4640255868434906,0,0.0027631453704088926,9.660731302574277e-4,0.026727311313152313,0,0,8.299782752990723,8.785967826843262,330,1340,560,206,22.5,0,16.299999237060547,187.0609893798828,0.2104652374982834,castroreale,messina
0,NA,NA,0,0,18.275192260742188,0,0.9994310736656189,0.3670039474964142,0,0.01782248727977276,0.2753606140613556,0.22261449694633484,0,0,7.642044544219971,6.89296293258667,145,290,145,140,12,1,17.600000381469727,135.12857055664062,0.4126874506473541,castroreale,messina
0,0.8516998291015625,35,0,0,11.615958213806152,0,1,0.5468305349349976,0,0.014074881561100483,0.03826059401035309,0.050441350787878036,0,NA,6.295266151428223,6.2661333084106445,120,740,320,197,16.5,1,17.399999618530273,165.75462341308594,0.19439826905727386,castroreale,messina
0,0.9975619912147522,35,0,0,7.809788227081299,0,1,0.35838353633880615,0,0.02109101228415966,0.056253306567668915,0.07365032285451889,0,0,7.4662275314331055,6.6440534591674805,5,700,350,204,18.5,1,16.700000762939453,146.8595428466797,0.2126655876636505,castroreale,messina
0,0.869820773601532,35,0,0,8.738960266113281,0,0.7625348567962646,0.31611645221710205,0,0,0.03104027546942234,0.0679992139339447,0,0,7.512617588043213,6.561361789703369,360,1181,540.5,202,19.5,1,16.399999618530273,168.55320739746094,0.20287473499774933,castroreale,messina
0,0.9141429662704468,35,0,0,8.245251655578613,0,0.9999708533287048,0.33840033411979675,0,0.054359208792448044,0.028334124013781548,0.2179856151342392,0,NA,7.480428218841553,6.490309238433838,575,919,409.5,212,23.5,0,15,163.94667053222656,0.21785180270671844,castroreale,messina
0,0.6989157795906067,28,0,0,8.16160774230957,0,0.7233477830886841,0.20709365606307983,0,0.011992854997515678,0.031657736748456955,0.2671089768409729,0,NA,6.008813381195068,4.631385803222656,325,658,218,213,24.5,1,18.200000762939453,186.7177734375,0.2602026164531708,castroreale,messina
0,0.7725890874862671,28,0,0,3.1278138160705566,0,0.8673376441001892,0.1668739765882492,0,0.0019709384068846703,0.007113911677151918,0.001831939211115241,0,NA,7.22838830947876,6.194347381591797,710,1324,638,182,36.5,0,14,195.89805603027344,0.21354398131370544,castroreale,messina
0,NA,NA,0,0,9.51082992553711,0,0.9997665882110596,0.11514344066381454,0,0.019974594935774803,0.18478967249393463,0.060713786631822586,0,NA,7.114769458770752,5.96369743347168,110,722,322.5,142,17,0,17.299999237060547,183.04371643066406,0.27012068033218384,castroreale,messina
0,1.0282419919967651,17,0,0,29.287460327148438,0,0.9997196197509766,0.2416243702173233,0,0.08245254307985306,0.28094422817230225,0.23792368173599243,1,NA,7.118016242980957,4.824928283691406,74,142,50,151,8,0,18.100000381469727,147.3052520751953,0.15810392796993256,castroreale,messina
0,0.7675902247428894,28,0,0,5.684419631958008,0,0.8915798664093018,0.3799029290676117,0,9.963569464161992e-4,0.0015009718481451273,0.10789233446121216,0,0,5.8749308586120605,6.51957368850708,538,1162,321,180,36.5,0,15.100000381469727,200.65545654296875,0.21862149238586426,castroreale,messina
0,0.9863523244857788,35,0,0,4.153838157653809,0,0.6453722715377808,0.22857075929641724,0,0.015897804871201515,0.009307018481194973,0.04213828593492508,0,NA,6.924612522125244,7.230545520782471,550,827,376.5,199,15.5,1,16.200000762939453,148.93386840820312,0.21285855770111084,castroreale,messina
0,0.9377074241638184,35,0,0,4.654628753662109,0,0.8653923869132996,0.4528115689754486,0,0,0.008782248944044113,0.09195531904697418,0,NA,7.547501564025879,7.606541633605957,375,1000,362.5,214,20.5,0,15,158.80734252929688,0.21554873883724213,castroreale,messina
0,0.6989157795906067,28,0,0,3.378680944442749,0.633246898651123,1,0.5167093873023987,0,0,0.004973496310412884,0.04904363304376602,0,0,8.366137504577637,8.33758544921875,907,1343,530.5,150,32,0,13.199999809265137,218.9813690185547,0.23875126242637634,castroreale,messina
0,0.823324978351593,35,0,0,5.11592435836792,0,0.7492315173149109,0.3077338933944702,0,0.007880713790655136,0.01283189095556736,0.05754365026950836,0,0,7.388946056365967,7.622970104217529,400,1374,587,188,21.5,1,16,179.88526916503906,0.20727625489234924,castroreale,messina
0,0.8001015782356262,35,0,0,2.877568006515503,0.4544213116168976,0.8188575506210327,0.30700933933258057,0,0.013547287322580814,0.008848429657518864,0.059891775250434875,0,0,8.8939847946167,8.681735038757324,680,1340,558,152,20,0,14.149999618530273,174.58224487304688,0.1861274093389511,castroreale,messina
0,0.9155805110931396,35,0,0,6.459408760070801,0,0.9999576807022095,0.4839092195034027,0,0.057037603110075,0,0.07278963923454285,0,NA,6.0185933113098145,4.412570953369141,723,1000,211.5,215,22.5,0,14.699999809265137,163.646728515625,0.2177010476589203,castroreale,messina
0,0.7544521689414978,28,0,0,4.081129550933838,0.48089244961738586,0.7590413093566895,0.430200457572937,0,0.001380746136419475,0.002509237267076969,0.018912460654973984,0,0,8.073091506958008,8.565497398376465,813,1379,439.5,178,35.5,0,12.75,196.0413818359375,0.21135860681533813,castroreale,messina
0,0.9099357724189758,35,0,0,8.4166107177734375,0.5722275376319885,1,0.25318291783332825,0,0.01961546018719673,0.01168015319854021,0.16063295304775238,0,0,8.404472351074219,7.82570219039917,6,1232,616,212,22.5,0,17.450000762939453,163.0832061767578,0.2176647186279297,castroreale,messina
0,1.0351916551589966,35,0,0,17.695680618286133,4.8971638679504395,0.999329149723053,0.6686664819717407,0,0.02985502779483795,0.045174576342105865,0.09643954783678055,0,0,8.485496520996094,7.257524013519287,5,900,450,197,14,1,17.600000381469727,139.9740753173828,0.1961146891117096,castroreale,messina
0,0.8604851961135864,28,0,0,4.233978271484375,0,0.9999349117279053,0.3256742060184479,0,7.598307565785944e-4,0.02482607588171959,0.03767809644341469,0,0,7.912423133850098,8.407230377197266,460,1305,629.5,148,20,1,16.200000762939453,182.0847930908203,0.2045806348323822,castroreale,messina
0,1.0299874544143677,35,0,0,5.806717395782471,0.6553542017936707,1,0.20694416761398315,0,0.01916741207242012,0.02934188023209572,0.11620896309614182,1,0,7.9047040939331055,8.115582466125488,7,1253,626.5,219,19,0,16.600000381469727,144.03915405273438,0.12633591890335083,messina,messina
0,1.0275346040725708,17,0,0,18.31206703186035,0,1,0.26549476385116577,0,0.024378634989261627,0.1910681426525116,0.4004727303981781,0,NA,7.002155780792236,5.377466201782227,22,190,95,164,20,0,18,153.90098571777344,0.1213151216506958,messina,messina
0,1.0276620388031006,17,0,0,5.867529392242432,0,1,0.09790163487195969,0,0.016193771734833717,0.07972317934036255,0.19981709122657776,0,NA,6.990256309509277,6.560398101806641,110,555,231.5,160,22,0,18,159.28282165527344,0.11766723543405533,messina,messina
0,1.027329921722412,17,0,0,15.326048851013184,0,0.9995805621147156,0.2477404922246933,0,0.04342132806777954,0.2324545681476593,0.28496500849723816,0,NA,7.00669527053833,6.171262264251709,58,421,200.5,161,7,0,17.600000381469727,145.44418334960938,0.1373056024312973,messina,messina
0,1.0302581787109375,35,0,0,5.145060062408447,1.1795217990875244,0.8542699217796326,0.09160855412483215,0,0.0072647323831915855,0.00900778267532587,0.040351010859012604,1,0,8.552946090698242,7.859730243682861,12,1220,610,215,20,1,17.450000762939453,143.94105529785156,0.1269187033176422,messina,messina
0,1.0273003578186035,17,0,0,6.268152713775635,1.5906022787094116,0.9999163746833801,0.08789874613285065,0,0.01896197348833084,0.11341199278831482,0.03835286200046539,0,1,7.951911449432373,7.273289680480957,80,830,395,163,9,1,18,144.89596557617188,0.13834431767463684,messina,messina
0,1.029194712638855,29,0,0,11.307818412780762,0,1,0.14358404278755188,0,0.0521499365568161,0.16376300156116486,0.09454897791147232,1,NA,6.851184844970703,5.195862293243408,6,790,395,214.5,14.5,0,18.299999237060547,144.72830200195312,0.12461559474468231,messina,messina
0,1.0292357206344604,17,0,0,12.200167655944824,0,1,0.13727840781211853,0,0.02798592858016491,0.0768243744969368,0.1368386596441269,1,NA,7.528869152069092,6.520754814147949,195,1253,626.5,216,15,1,17.75,144.94065856933594,0.1243671178817749,messina,messina
0,NA,NA,0,0,2.434500217437744,1.1684356927871704,0.586071789264679,0.08719698339700699,0,0.0045784697867929935,0.004417634569108486,0.11367275565862656,0,NA,9.859169960021973,9.174970626831055,5,962,481,90,24,0,17.924999237060547,NA,NA,messina,messina
0,1.0326594114303589,35,0,0,2.4804422855377197,0,0.7505592107772827,0.18804028630256653,0,0.00432146480306983,0.005806746892631054,0.06248265132308006,1,0,6.978213787078857,6.895296096801758,425,1216,508,216,25,0,14.899999618530273,170.77044677734375,0.13456352055072784,messina,messina
0,1.0282419919967651,17,0,0,20.127145767211914,20.625713348388672,0.9939835071563721,0.15036934614181519,0,0.03215184435248375,0.07747539132833481,0.22314557433128357,0,0,11.545624732971191,9.722306251525879,5,1124,562,229,0,1,18.399999618530273,180.40499877929688,0.12042815238237381,messina,messina
0,1.0282419919967651,17,0,0,19.735034942626953,9.188630104064941,1,0.087359219789505,0,0.015951771289110184,0.19797809422016144,0.6036280989646912,0,1,9.312536239624023,7.396307468414307,5,135,67.5,155,0,1,18.299999237060547,135.12857055664062,0.20438911020755768,messina,messina
0,1.027350902557373,17,0,0,2.4403531551361084,0.2800387740135193,1,0.07978195697069168,0,0.003246544161811471,0.008287863805890083,0.03462839126586914,0,NA,8.012681007385254,8.728357315063477,260,1080,540,165,25,0,16.899999618530273,148.67735290527344,0.12721116840839386,messina,messina
0,1.027429223060608,17,0,0,5.108949184417725,0.4850052297115326,0.999663233757019,0.2857241928577423,0,0.003861417295411229,0.03395761176943779,0.06217294931411743,0,0,8.199463844299316,7.962989807128906,480,1076,538,163,26,1,15.600000381469727,151.6390838623047,0.12300261110067368,messina,messina
0,1.0309945344924927,35,0,0,5.357586860656738,0.7437200546264648,0.7677578926086426,0.15111829340457916,0,0.024503439664840698,0.025311270728707314,0.07374753803014755,1,0,8.15478801727295,7.686623573303223,10,1232,616,212,17,0,17.450000762939453,144.80198669433594,0.13537994027137756,messina,messina
0,1.027381181716919,17,0,0,12.253172874450684,1.6007273197174072,0.9285396933555603,0.31920501589775085,0,0.054748594760894775,0.14914867281913757,0.10652918368577957,0,0,7.779048442840576,6.744090557098389,341,535,267.5,164,21,1,17.600000381469727,148.94215393066406,0.12745028734207153,messina,messina
0,1.0282419919967651,17,0,0,7.490992546081543,0.8812435269355774,1,0.10217162221670151,0,0.015630045905709267,0.07061576843261719,0.07735652476549149,0,1,9.054037094116211,9.074817657470703,123,1279,639.5,155,12,1,17.66666603088379,150.3070068359375,0.1489160656929016,messina,messina
0,1.0275795459747314,17,0,0,6.230642795562744,1.4256539344787598,1,0.09951700270175934,0,0.025560200214385986,0.04269198328256607,0.07049150764942169,0,0,8.075582504272461,7.715134143829346,180,1128,493.5,160,23,1,18,156.3964080810547,0.11915495246648788,messina,messina
0,1.0293288230895996,29,0,0,22.228084564208984,0,0.9995982646942139,0.13008642196655273,0,0.04087512567639351,0.2247270941734314,0.28463366627693176,1,NA,7.0228681564331055,5.024774074554443,8,194,93,217,12,0,18.299999237060547,144.26663208007812,0.12527625262737274,messina,messina
0,1.0274333953857422,17,0,0,16.45977783203125,3.690573215484619,0.9466255307197571,0.39547857642173767,0,0.030519405379891396,0.24364937841892242,0.0912482962012291,0,0,7.955074310302734,6.772323131561279,4,535,267.5,132,17,0,18.299999237060547,148.92811584472656,0.129170224070549,messina,messina
0,1.0273363590240479,17,0,0,8.827057838439941,1.9040669202804565,0.9991945624351501,0.2894427478313446,0,0.04282703250646591,0.07517778873443604,0.21521353721618652,0,NA,8.359369277954102,7.361414909362793,294,1279,639.5,165,11,1,17.200000762939453,147.64842224121094,0.12959355115890503,messina,messina
0,1.0271823406219482,17,0,0,8.878571510314941,0,0.9999030828475952,0.04208160191774368,0,0.004542423412203789,0.021783608943223953,0.16559578478336334,0,NA,7.091742038726807,6.9860453605651855,125,1080,477.5,224,9,0,18.399999618530273,148.45697021484375,0.12461410462856293,messina,messina
0,1.0274174213409424,17,0,0,15.409416198730469,0,0.9573906660079956,0.44396892189979553,0,0.044455599039793015,0.28825095295906067,0.1396118551492691,0,NA,6.470799446105957,5.324218273162842,215,241,120.5,164,20,0,17.566667556762695,149.05776977539062,0.1282845288515091,messina,messina
0,1.027449369430542,17,0,0,14.753015518188477,0,0.959102988243103,0.4821165204048157,0,0.02193657122552395,0.20607644319534302,0.10679157823324203,0,0,6.875232219696045,5.796586513519287,310,360,180,164,20,0,16.899999618530273,150.48043823242188,0.125684916973114,messina,messina
0,NA,NA,0,0,2.698850393295288,0.585680365562439,0.7679676413536072,0.2194434553384781,0,0.005779620260000229,0,0.03766268864274025,0,2,8.206037521362305,8.579610824584961,1138,1692,521,80,45,0,12.100000381469727,NA,NA,mistretta,messina
0,NA,NA,0,0,2.0577211380004883,0.08728673309087753,0.9999319911003113,0.3461960256099701,0,5.156917613931e-4,0.007636530324816704,0.010391377843916416,0,NA,8.202208518981934,9.982391357421875,302,1692,846,78,30,1,17.700000762939453,NA,NA,mistretta,messina
0,0.7709423303604126,6,0,0,3.136368989944458,0,0.9999623894691467,0.45188108086586,0,0,0.005442961119115353,0.018553724512457848,0,3,7.591861724853516,7.916043758392334,776,1347,568.5,78,39,0,14.100000381469727,199.1069793701172,0.1343272179365158,mistretta,messina
1,0.6989157795906067,28,0,0,1.6411933898925781,0.0862269252538681,0.9999901652336121,0.24501405656337738,0,0,0,0.00813489779829979,1,3,8.139732360839844,9.943132400512695,1160,1847,638.5,111,46,0,11.399999618530273,186.7177734375,0.2602026164531708,mistretta,messina
0,0.7709423303604126,6,0,0,4.419139385223389,2.5784263610839844,1,0.384992778301239,0,0.0033838124945759773,0.04504450783133507,0.07247014343738556,0,3,9.272188186645508,9.475077629089355,960,1567,678.5,78,33,0,13,199.1069793701172,0.1343272179365158,mistretta,messina
0,0.7709423303604126,6,0,0,10.591458320617676,1.1420925855636597,0.9993799328804016,0.39192429184913635,0,0.002546862931922078,0.299688458442688,0.07278267294168472,0,1,7.6610565185546875,7.049185752868652,660,924,462,73,30,1,14.300000190734863,199.1069793701172,0.1343272179365158,mistretta,messina
0,0.7709423303604126,6,0,0,8.982952117919922,0.228033185005188,1,0.43390989303588867,0,0.009985864162445068,0.19617867469787598,0.08972355723381042,0,1,7.629004001617432,7.773050308227539,353,924,397.5,73,32,0,15.899999618530273,199.1069793701172,0.1343272179365158,mistretta,messina
0,0.7709423303604126,6,0,0,10.927094459533691,0,1,0.19146208465099335,0,0.009204943664371967,0.3193575441837311,0.2969542145729065,0,0,7.042286396026611,6.864506244659424,375,990,495,76,27,0,16.399999618530273,199.1069793701172,0.1343272179365158,mistretta,messina
0,NA,NA,0,0,4.20268440246582,0.8499940633773804,0.9995286464691162,0.3238641619682312,0,0.018666649237275124,0.02672445774078369,0.022448545321822166,1,2,8.8818359375,8.979589462280273,670,1676,838,93,65,1,16.299999237060547,NA,NA,mistretta,messina
0,0.7709423303604126,6,0,0,8.014167785644531,2.6218643188476562,1,0.20973320305347443,0,0.0053056105971336365,0.21586592495441437,0.23069138824939728,0,1,8.360539436340332,7.483073711395264,70,1167,583.5,75,24,1,17.700000762939453,199.1069793701172,0.1343272179365158,mistretta,messina
0,0.6989157795906067,28,0,0,2.24393367767334,0,0.9999629259109497,0.4542861878871918,0,0,0,0.020756473764777184,1,3,6.978213787078857,7.071310997009277,1150,1371,350.5,110,47,0,11.699999809265137,186.7177734375,0.2602026164531708,mistretta,messina
0,0.7709423303604126,6,0,0,6.886019706726074,1.1766071319580078,0.9998698830604553,0.38528403639793396,0,0.003882079618051648,0.06633203476667404,0.11457648873329163,0,2,8.308198928833008,8.539773941040039,613,1055,527.5,66,33,1,15.199999809265137,199.1069793701172,0.1343272179365158,mistretta,messina
0,0.6989157795906067,28,0,0,2.143442392349243,0.4195462167263031,0.9999645352363586,0.3450065553188324,0,0.0011149224592372775,0.014028800651431084,0.017734529450535774,0,NA,7.651595592498779,8.31581974029541,380,1478,551,104,54,0,15.5,186.7177734375,0.2602026164531708,patti,messina
0,NA,NA,0,0,9.7076568603515625,0,0.9991808533668518,0.3224642276763916,0,0.002259560627862811,0.11078178137540817,0.08628275990486145,0,NA,7.051855564117432,6.089718341827393,45,693,346.5,120,36,0,18,NA,NA,patti,messina
0,0.6989157795906067,28,0,0,6.444921970367432,0,0.9997852444648743,0.5888839364051819,0,0,0.04491149261593819,0.03539472818374634,0,NA,6.714170455932617,6.23895788192749,440,660,320,103,54,0,16,186.7177734375,0.2602026164531708,patti,messina
